index,tweet_created_at
1497,1605101149.0
1498,1605101147.0
1499,1605101402.0
1500,1605101389.0
1501,1605101379.0
1502,1605101358.0
1503,1605101352.0
1504,1605101349.0
1505,1605101345.0
1506,1605101344.0
1507,1605101338.0
1508,1605101336.0
1509,1605101333.0
1510,1605101327.0
1511,1605101319.0
1512,1605101315.0
1513,1605101311.0
1514,1605101310.0
1515,1605101302.0
1516,1605101300.0
1517,1605101047.0
1518,1605100938.0
1519,1605100921.0
1520,1605100916.0
1521,1605101368.0
1522,1605101366.0
1523,1605101310.0
1524,1605101266.0
1525,1605101241.0
1526,1605101234.0
1527,1605101213.0
1528,1605101193.0
1529,1605101189.0
1530,1605100995.0
1531,1605101177.0
1532,1605100994.0
1533,1605101372.0
1534,1605101140.0
1535,1605101341.0
1536,1605101137.0
1537,1605101304.0
1538,1605101273.0
1539,1605101099.0
1540,1605101269.0
1541,1605101081.0
1542,1605101261.0
1543,1605101069.0
1544,1605101240.0
1545,1605101043.0
1546,1605101181.0
1547,1605101040.0
1548,1605101175.0
1549,1605101401.0
1550,1605101136.0
1551,1605101386.0
1552,1605101130.0
1553,1605101367.0
1554,1605101130.0
1555,1605101365.0
1556,1605101394.0
1557,1605101296.0
1558,1605101318.0
1559,1605101292.0
1560,1605101300.0
1561,1605101287.0
1562,1605101293.0
1563,1605101236.0
1564,1605101292.0
1565,1605101209.0
1566,1605101204.0
1567,1605101292.0
1568,1605101159.0
1569,1605101262.0
1570,1605101146.0
1571,1605101231.0
1572,1605101414.0
1573,1605101209.0
1574,1605101414.0
1575,1605101199.0
1576,1605101409.0
1577,1605101170.0
1578,1605101406.0
1579,1605101164.0
1580,1605101402.0
1581,1605101423.0
1582,1605101397.0
1583,1605101412.0
1584,1605101370.0
1585,1605101410.0
1586,1605101363.0
1587,1605101404.0
1588,1605101355.0
1589,1605101398.0
1590,1605101352.0
1591,1605101383.0
1592,1605101332.0
1593,1605101382.0
1594,1605101309.0
1595,1605101380.0
1596,1605101307.0
1597,1605101363.0
1598,1605101356.0
1599,1605101348.0
1600,1605101337.0
1601,1605101333.0
1602,1605101307.0
1603,1605101005.0
1604,1605101044.0
1605,1605100980.0
1606,1605101012.0
1607,1605100937.0
1608,1605101009.0
1609,1605101362.0
1610,1605101002.0
1611,1605101309.0
1612,1605100981.0
1613,1605101291.0
1614,1605101371.0
1615,1605101291.0
1616,1605101367.0
1617,1605101284.0
1618,1605101340.0
1619,1605101251.0
1620,1605101336.0
1621,1605101132.0
1622,1605101315.0
1623,1605101069.0
1624,1605101310.0
1625,1605101069.0
1626,1605101287.0
1627,1605101391.0
1628,1605101269.0
1629,1605101386.0
1630,1605101258.0
1631,1605101382.0
1632,1605101242.0
1633,1605101376.0
1634,1605101233.0
1635,1605101376.0
1636,1605101224.0
1637,1605101344.0
1638,1605101209.0
1639,1605101322.0
1640,1605101198.0
1641,1605101306.0
1642,1605101134.0
1643,1605101292.0
1644,1605101122.0
1645,1605101262.0
1646,1605101058.0
1647,1605101262.0
1648,1605101038.0
1649,1605101249.0
1650,1605101036.0
1651,1605101241.0
1652,1605101391.0
1653,1605101238.0
1654,1605101379.0
1655,1605101236.0
1656,1605101377.0
1657,1605101234.0
1658,1605101359.0
1659,1605101220.0
1660,1605101353.0
1661,1605101213.0
1662,1605101200.0
1663,1605101338.0
1664,1605101199.0
1665,1605101335.0
1666,1605101192.0
1667,1605101329.0
1668,1605101184.0
1669,1605101178.0
1670,1605101176.0
1671,1605101319.0
1672,1605101173.0
1673,1605101300.0
1674,1605101164.0
1675,1605101282.0
1676,1605101149.0
1677,1605101260.0
1678,1605101148.0
1679,1605101245.0
1680,1605101417.0
1681,1605101243.0
1682,1605101409.0
1683,1605101236.0
1684,1605101392.0
1685,1605101226.0
1686,1605101392.0
1687,1605101174.0
1688,1605101390.0
1689,1605101169.0
1690,1605101390.0
1691,1605101420.0
1692,1605101382.0
1693,1605101419.0
1694,1605101374.0
1695,1605101411.0
1696,1605101374.0
1697,1605101407.0
1698,1605101366.0
1699,1605101400.0
1700,1605101362.0
1701,1605101392.0
1702,1605101361.0
1703,1605101372.0
1704,1605101344.0
1705,1605101370.0
1706,1605101343.0
1707,1605101369.0
1708,1605101342.0
1709,1605101354.0
1710,1605101336.0
1711,1605101350.0
1712,1605101334.0
1713,1605101348.0
1714,1605101329.0
1715,1605101338.0
1716,1605101328.0
1717,1605101335.0
1718,1605101326.0
1719,1605101329.0
1720,1605101316.0
1721,1605101326.0
1722,1605101325.0
1723,1605101323.0
1724,1605101316.0
1725,1605101310.0
1726,1605101303.0
1727,1605101020.0
1728,1605101029.0
1729,1605100963.0
1730,1605100935.0
1731,1605101360.0
1732,1605101351.0
1733,1605101349.0
1734,1605101330.0
1735,1605101303.0
1736,1605101295.0
1737,1605101265.0
1738,1605101240.0
1739,1605101216.0
1740,1605101195.0
1741,1605101192.0
1742,1605101192.0
1743,1605101117.0
1744,1605101106.0
1745,1605101095.0
1746,1605101088.0
1747,1605101088.0
1748,1605101084.0
1749,1605101061.0
1750,1605101038.0
1751,1605101359.0
1752,1605101341.0
1753,1605101306.0
1754,1605101283.0
1755,1605101272.0
1756,1605101259.0
1757,1605101243.0
1758,1605101210.0
1759,1605101205.0
1760,1605101193.0
1761,1605101179.0
1762,1605101167.0
1763,1605101419.0
1764,1605101414.0
1765,1605101413.0
1766,1605101401.0
1767,1605101400.0
1768,1605101385.0
1769,1605101379.0
1770,1605101379.0
1771,1605101370.0
1772,1605101358.0
1773,1605101348.0
1774,1605101348.0
1775,1605101344.0
1776,1605101314.0
1777,1605101306.0
1778,1605100991.0
1779,1605100984.0
1780,1605100981.0
1781,1605100909.0
1782,1605101354.0
1783,1605101351.0
1784,1605101346.0
1785,1605101343.0
1786,1605101341.0
1787,1605101330.0
1788,1605101323.0
1789,1605101317.0
1790,1605101307.0
1791,1605101299.0
1792,1605101258.0
1793,1605101248.0
1794,1605101237.0
1795,1605101236.0
1796,1605101224.0
1797,1605101206.0
1798,1605101189.0
1799,1605101179.0
1800,1605101178.0
1801,1605101168.0
1802,1605101144.0
1803,1605101141.0
1804,1605101134.0
1805,1605101097.0
1806,1605101025.0
1807,1605101400.0
1808,1605101380.0
1809,1605101308.0
1810,1605101305.0
1811,1605101303.0
1812,1605101287.0
1813,1605101286.0
1814,1605101283.0
1815,1605101280.0
1816,1605101277.0
1817,1605101274.0
1818,1605101266.0
1819,1605101250.0
1820,1605101233.0
1821,1605101222.0
1822,1605101213.0
1823,1605101181.0
1824,1605101174.0
1825,1605101171.0
1826,1605101169.0
1827,1605101146.0
1828,1605101422.0
1829,1605101408.0
1830,1605101406.0
1831,1605101398.0
1832,1605101366.0
1833,1605101353.0
1834,1605101350.0
1835,1605101347.0
1836,1605101342.0
1837,1605101336.0
1838,1605101330.0
1839,1605101044.0
1840,1605100982.0
1841,1605100907.0
1842,1605101352.0
1843,1605101339.0
1844,1605101284.0
1845,1605101214.0
1846,1605101129.0
1847,1605101093.0
1848,1605101042.0
1849,1605101379.0
1850,1605101316.0
1851,1605101308.0
1852,1605101304.0
1853,1605101284.0
1854,1605101239.0
1855,1605101209.0
1856,1605101199.0
1857,1605101190.0
1858,1605101187.0
1859,1605101185.0
1860,1605101175.0
1861,1605101173.0
1862,1605101161.0
1863,1605101147.0
1864,1605101416.0
1865,1605101413.0
1866,1605101407.0
1867,1605101406.0
1868,1605101401.0
1869,1605101400.0
1870,1605101385.0
1871,1605101365.0
1872,1605101360.0
1873,1605101358.0
1874,1605101353.0
1875,1605101346.0
1876,1605101338.0
1877,1605101325.0
1878,1605101316.0
1879,1605101315.0
1880,1605101303.0
1881,1605101037.0
1882,1605100952.0
1883,1605100949.0
1884,1605100914.0
1885,1605100903.0
1886,1605101348.0
1887,1605101344.0
1888,1605101285.0
1889,1605101275.0
1890,1605101271.0
1891,1605101221.0
1892,1605101192.0
1893,1605101180.0
1894,1605101154.0
1895,1605101133.0
1896,1605101131.0
1897,1605101129.0
1898,1605101117.0
1899,1605101081.0
1900,1605101071.0
1901,1605101389.0
1902,1605101336.0
1903,1605101321.0
1904,1605101316.0
1905,1605101301.0
1906,1605101291.0
1907,1605101277.0
1908,1605101270.0
1909,1605101257.0
1910,1605101237.0
1911,1605101233.0
1912,1605101226.0
1913,1605101208.0
1914,1605101206.0
1915,1605101184.0
1916,1605101166.0
1917,1605101145.0
1918,1605101140.0
1919,1605101420.0
1920,1605101415.0
1921,1605101414.0
1922,1605101408.0
1923,1605101398.0
1924,1605101382.0
1925,1605101374.0
1926,1605101373.0
1927,1605101361.0
1928,1605101360.0
1929,1605101360.0
1930,1605101353.0
1931,1605101337.0
1932,1605101335.0
1933,1605101325.0
1934,1605101311.0
1935,1605101044.0
1936,1605101038.0
1937,1605101020.0
1938,1605100981.0
1939,1605100955.0
1940,1605100933.0
1941,1605100907.0
1942,1605101374.0
1943,1605101363.0
1944,1605101345.0
1945,1605101319.0
1946,1605101258.0
1947,1605101236.0
1948,1605101235.0
1949,1605101226.0
1950,1605101175.0
1951,1605101162.0
1952,1605101147.0
1953,1605101146.0
1954,1605101145.0
1955,1605101132.0
1956,1605101111.0
1957,1605101054.0
1958,1605101038.0
1959,1605101393.0
1960,1605101389.0
1961,1605101386.0
1962,1605101376.0
1963,1605101348.0
1964,1605101334.0
1965,1605101331.0
1966,1605101329.0
1967,1605101321.0
1968,1605101298.0
1969,1605101280.0
1970,1605101270.0
1971,1605101235.0
1972,1605101219.0
1973,1605101211.0
1974,1605101197.0
1975,1605101188.0
1976,1605101187.0
1977,1605101172.0
1978,1605101167.0
1979,1605101151.0
1980,1605101148.0
1981,1605101424.0
1982,1605101423.0
1983,1605101422.0
1984,1605101416.0
1985,1605101415.0
1986,1605101408.0
1987,1605101402.0
1988,1605101402.0
1989,1605101386.0
1990,1605101352.0
1991,1605101351.0
1992,1605101337.0
1993,1605101333.0
1994,1605101333.0
1995,1605101331.0
1996,1605101330.0
1997,1605101320.0
1998,1605101308.0
1999,1605101308.0
2000,1605101044.0
2001,1605100991.0
2002,1605100986.0
2003,1605100980.0
2004,1605100975.0
2005,1605100938.0
2006,1605100918.0
2007,1605101374.0
2008,1605101342.0
2009,1605101311.0
2010,1605101295.0
2011,1605101288.0
2012,1605101244.0
2013,1605101243.0
2014,1605101223.0
2015,1605101188.0
2016,1605101186.0
2017,1605101163.0
2018,1605101141.0
2019,1605101127.0
2020,1605101111.0
2021,1605101104.0
2022,1605101074.0
2023,1605101066.0
2024,1605101066.0
2025,1605101045.0
2026,1605101392.0
2027,1605101383.0
2028,1605101380.0
2029,1605101366.0
2030,1605101363.0
2031,1605101342.0
2032,1605101301.0
2033,1605101300.0
2034,1605101283.0
2035,1605101276.0
2036,1605101273.0
2037,1605101267.0
2038,1605101260.0
2039,1605101244.0
2040,1605101244.0
2041,1605101241.0
2042,1605101234.0
2043,1605101202.0
2044,1605101193.0
2045,1605101192.0
2046,1605101182.0
2047,1605101174.0
2048,1605101151.0
2049,1605101411.0
2050,1605101392.0
2051,1605101390.0
2052,1605101377.0
2053,1605101375.0
2054,1605101373.0
2055,1605101373.0
2056,1605101368.0
2057,1605101350.0
2058,1605101346.0
2059,1605101345.0
2060,1605101339.0
2061,1605101324.0
2062,1605101322.0
2063,1605101317.0
2064,1605101308.0
2065,1605101046.0
2066,1605101044.0
2067,1605101031.0
2068,1605101030.0
2069,1605101016.0
2070,1605100985.0
2071,1605100922.0
2072,1605101366.0
2073,1605101344.0
2074,1605101343.0
2075,1605101289.0
2076,1605101249.0
2077,1605101246.0
2078,1605101219.0
2079,1605101192.0
2080,1605101165.0
2081,1605101149.0
2082,1605101142.0
2083,1605101133.0
2084,1605101066.0
2085,1605101032.0
2086,1605101027.0
2087,1605101387.0
2088,1605101362.0
2089,1605101350.0
2090,1605101289.0
2091,1605101219.0
2092,1605101192.0
2093,1605101162.0
2094,1605101160.0
2095,1605101147.0
2096,1605101405.0
2097,1605101391.0
2098,1605101390.0
2099,1605101384.0
2100,1605101367.0
2101,1605101361.0
2102,1605101353.0
2103,1605101350.0
2104,1605101349.0
2105,1605101330.0
2106,1605101319.0
2107,1605101312.0
2108,1605101310.0
2109,1605100981.0
2110,1605100975.0
2111,1605100944.0
2112,1605100943.0
2113,1605100932.0
2114,1605100931.0
2115,1605100925.0
2116,1605101315.0
2117,1605101315.0
2118,1605101311.0
2119,1605101298.0
2120,1605101250.0
2121,1605101237.0
2122,1605101231.0
2123,1605101142.0
2124,1605101104.0
2125,1605101094.0
2126,1605101093.0
2127,1605101062.0
2128,1605101052.0
2129,1605101340.0
2130,1605101334.0
2131,1605101326.0
2132,1605101321.0
2133,1605101320.0
2134,1605101291.0
2135,1605101256.0
2136,1605101245.0
2137,1605101210.0
2138,1605101209.0
2139,1605101207.0
2140,1605101170.0
2141,1605101165.0
2142,1605101156.0
2143,1605101149.0
2144,1605101146.0
2145,1605101423.0
2146,1605101415.0
2147,1605101414.0
2148,1605101412.0
2149,1605101407.0
2150,1605101406.0
2151,1605101395.0
2152,1605101391.0
2153,1605101375.0
2154,1605101358.0
2155,1605101356.0
2156,1605101341.0
2157,1605101322.0
2158,1605101313.0
2159,1605101306.0
2160,1605101301.0
